Date,CSHD.L,VFEM.DE,VGEJ.DE,VGEU.DE,VJPN.DE,VNRT.DE
2018-08-20,120.7300033569336,49.244998931884766,22.3799991607666,30.334999084472656,26.665000915527344,61.7599983215332
2018-08-21,121.68000030517578,49.45000076293945,22.344999313354492,30.405000686645508,26.46500015258789,61.59000015258789
2018-08-22,122.38999938964844,49.415000915527344,22.239999771118164,30.395000457763672,26.5049991607666,61.16999816894531
2018-08-23,122.16999816894531,49.119998931884766,22.0,30.309999465942383,26.375,61.16999816894531
2018-08-24,122.68000030517578,49.400001525878906,22.104999542236328,30.385000228881836,26.3700008392334,61.220001220703125
2018-08-27,122.68000030517578,50.09000015258789,22.2549991607666,30.565000534057617,26.625,61.400001525878906
2018-08-28,123.66999816894531,49.625,22.165000915527344,30.489999771118164,26.489999771118164,61.20000076293945
2018-08-29,123.44999694824219,49.76499938964844,22.34000015258789,30.584999084472656,26.604999542236328,61.650001525878906
2018-08-30,122.93000030517578,48.86000061035156,22.229999542236328,30.485000610351562,26.55500030517578,61.720001220703125
2018-08-31,122.51000213623047,48.8849983215332,22.204999923706055,30.219999313354492,26.68000030517578,61.779998779296875
2018-09-03,122.66000366210938,48.81999969482422,22.19499969482422,30.274999618530273,26.575000762939453,61.900001525878906
2018-09-04,121.94999694824219,48.349998474121094,22.1299991607666,30.045000076293945,26.43000030517578,61.91999816894531
2018-09-05,122.56999969482422,47.345001220703125,21.649999618530273,29.719999313354492,26.03499984741211,61.2599983215332
2018-09-06,122.61000061035156,47.334999084472656,21.5,29.56999969482422,26.0,61.15999984741211
2018-09-07,122.20999908447266,47.755001068115234,21.434999465942383,29.594999313354492,26.1299991607666,61.52000045776367
2018-09-10,122.48999786376953,47.005001068115234,21.34000015258789,29.690000534057617,26.094999313354492,61.369998931884766
2018-09-11,122.29000091552734,46.775001525878906,21.309999465942383,29.684999465942383,26.1299991607666,61.369998931884766
2018-09-12,122.81999969482422,47.23500061035156,21.46500015258789,29.815000534057617,26.094999313354492,61.43000030517578
2018-09-13,123.2300033569336,47.45500183105469,21.485000610351562,29.790000915527344,26.174999237060547,61.349998474121094
2018-09-14,123.05999755859375,47.86000061035156,21.69499969482422,29.915000915527344,26.53499984741211,61.61000061035156
2018-09-17,123.31999969482422,47.220001220703125,21.549999237060547,29.920000076293945,26.59000015258789,61.279998779296875
2018-09-18,123.31999969482422,47.52000045776367,21.700000762939453,29.969999313354492,27.075000762939453,61.5
2018-09-19,123.19000244140625,48.165000915527344,21.860000610351562,30.075000762939453,27.270000457763672,61.599998474121094
2018-09-20,123.97000122070312,48.11000061035156,21.850000381469727,30.309999465942383,27.145000457763672,61.630001068115234
2018-09-21,123.97000122070312,48.61000061035156,22.0,30.424999237060547,27.229999542236328,61.81999969482422
2018-09-24,124.27999877929688,47.869998931884766,21.799999237060547,30.28499984741211,27.030000686645508,61.29999923706055
2018-09-25,124.19999694824219,47.97999954223633,21.854999542236328,30.44499969482422,27.290000915527344,61.29999923706055
2018-09-26,123.95999908447266,48.3849983215332,21.854999542236328,30.510000228881836,27.5,61.540000915527344
2018-09-27,123.12999725341797,48.20500183105469,21.93000030517578,30.469999313354492,27.584999084472656,61.560001373291016
2018-09-28,122.58000183105469,48.220001220703125,21.934999465942383,30.235000610351562,27.625,61.560001373291016
2018-10-01,122.0999984741211,48.334999084472656,21.9950008392334,30.309999465942383,27.93000030517578,62.38999938964844
2018-10-02,121.98999786376953,47.92499923706055,21.655000686645508,30.1299991607666,27.829999923706055,62.29999923706055
2018-10-03,121.58999633789062,47.92499923706055,21.655000686645508,30.1299991607666,27.829999923706055,62.29999923706055
2018-10-04,121.4800033569336,46.685001373291016,21.299999237060547,29.959999084472656,27.31999969482422,62.08000183105469
2018-10-05,121.41999816894531,46.20000076293945,21.190000534057617,29.69499969482422,27.270000457763672,61.709999084472656
2018-10-08,121.04000091552734,46.334999084472656,21.030000686645508,29.364999771118164,27.329999923706055,61.59000015258789
2018-10-09,121.06999969482422,46.474998474121094,21.014999389648438,29.479999542236328,27.270000457763672,61.869998931884766
2018-10-10,121.63999938964844,45.349998474121094,20.655000686645508,29.020000457763672,26.78499984741211,60.529998779296875
2018-10-11,121.87000274658203,44.54499816894531,20.045000076293945,28.399999618530273,26.065000534057617,58.65999984741211
2018-10-12,121.88999938964844,45.64500045776367,20.290000915527344,28.364999771118164,25.905000686645508,58.7400016784668
2018-10-15,122.25,45.415000915527344,20.295000076293945,28.405000686645508,25.950000762939453,58.84000015258789
2018-10-16,122.23999786376953,46.19499969482422,20.405000686645508,28.81999969482422,26.34000015258789,59.279998779296875
2018-10-17,121.70999908447266,46.01499938964844,20.475000381469727,28.725000381469727,26.43000030517578,59.619998931884766
2018-10-18,121.31999969482422,45.1349983215332,20.364999771118164,28.549999237060547,26.229999542236328,59.38999938964844
